	0	1
1880	-15	-5
1881	-10	-30
1882	8	-18
1883	15	19
1884	-5	-3
1885	2	-2
1886	-32	18
1887	-7	-23
1888	36	-14
1889	-1	15
1890	3	9
1891	32	20
1892	-12	26
1893	-27	13
1894	-3	15
1895	0	8
1896	-5	17
1897	-20	0
1898	-18	-4
1899	13	21
1900	5	3
1901	-8	-20
1902	2	4
1903	19	-17
1904	-10	-28
1905	-9	19
1906	-1	17
1907	14	-22
1908	6	24
1909	-3	21
1910	13	-1
1911	-14	14
1912	11	9
1913	26	10
1914	16	26
1915	1	9
1916	-19	7
1917	-10	2
1918	-8	34
1919	19	3
1920	-9	-19
1921	-16	0
1922	-16	-6
1923	-5	-5
1924	-17	9
1925	14	2
1926	2	20
1927	19	3
1928	-2	-8
1929	-3	5
1930	-1	-3
1931	4	12
1932	-36	26
1933	-3	1
1934	15	13
1935	-26	14
1936	-25	21
1937	-2	2
1938	6	-20
1939	3	-21
1940	-5	-15
1941	-32	-12
1942	-24	2
1943	19	-1
1944	-12	14
1945	9	5
1946	-21	5
1947	-14	26
1948	6	0
1949	13	-39
1950	11	-39
1951	4	-8
1952	35	-27
1953	26	14
1954	6	12
1955	31	3
1956	-9	1
1957	4	-8
1958	-12	-26
1959	3	-13
1960	6	24
1961	-5	-13
1962	-19	19
1963	-16	8
1964	8	-6
1965	-33	7
1966	25	-5
1967	-2	10
1968	33	-9
1969	2	-18
1970	-6	0
1971	1	9
1972	21	15
1973	-4	44
1974	-12	26
1975	17	1
1976	-14	16
1977	17	1
1978	-1	5
1979	-24	12
1980	12	-18
1981	21	-15
1982	23	-27
1983	42	6
1984	-1	21
1985	14	-6
1986	10	0
1987	-9	15
1988	-23	7
1989	-10	-14
1990	-14	-12
1991	-51	1
1992	-34	-12
1993	7	-25
1994	5	-5
1995	-24	20
1996	10	-8
1997	-11	13
1998	7	1
1999	-4	20
2000	-11	7
2001	2	22
2002	-2	-4
2003	-11	1
2004	-5	-7
2005	-18	-2
2006	6	-4
2007	3	-1
2008	-14	4
2009	9	25
2010	-9	13
2011	-4	-4
2012	-22	16
2013	3	-1
2014	1	-17
2015	-8	-16
2016	-31	15
2017	-26	-6
2018	-6	24
2019	21	21
2020	15	9
2021	10	26
2022	22	-12
2023	7	-1
2024	12	-10
2025	3	23
2026	37	-1
2027	6	6
2028	12	10
2029	-19	29
2030	3	13
2031	-2	-2
2032	-15	15
2033	-8	16
2034	-32	2
2035	25	1
2036	-1	-11
2037	12	-12
2038	8	-18
2039	-25	19
2040	2	28
2041	-29	-13
2042	17	-9
2043	0	8
2044	-14	20
2045	-11	13
2046	3	21
2047	-12	16
2048	-36	-2
2049	13	5
2050	29	3
2051	-4	-4
2052	4	-30
2053	3	-9
2054	19	-39
2055	-16	-8
2056	15	1
2057	18	-18
2058	28	-6
2059	-7	5
2060	-19	-5
2061	-6	-22
2062	-8	-2
2063	-1	-13
2064	-6	140
2065	5	1
2066	-15	-13
2067	-2	-2
2068	6	-32
2069	-1	-5
2070	15	21
2071	-22	-18
2072	-33	-7
2073	12	-4
2074	2	-4
2075	5	9
2076	-7	19
2077	-8	8
2078	-10	4
2079	11	11
2080	-2	16
2081	13	13
2082	-15	-9
2083	38	-2
2084	6	16
2085	-21	11
2086	23	-39
2087	2	6
2088	-19	3
2089	-18	6
2090	-32	18
2091	-5	-13
2092	-5	1
2093	-2	6
2094	4	18
2095	1	-3
2096	-6	-40
2097	7	-1
2098	19	-7
2099	10	-18
2100	26	-44
2101	5	-7
2102	13	-5
2103	2	22
2104	-13	29
2105	-6	-6
2106	-4	14
2107	9	-11
2108	1	-25
2109	10	-18
2110	-12	6
2111	19	-17
2112	30	-20
2113	29	13
2114	5	-5
2115	-2	10
2116	12	-14
2117	17	1
2118	-11	23
2119	-12	-4
2120	-11	7
2121	-14	26
2122	-4	14
2123	-25	3
2124	-3	7
2125	4	4
2126	6	-36
2127	-5	3
2128	-14	4
2129	-37	3
2130	-9	-43
2131	-26	14
2132	4	10
2133	-13	15
2134	-33	-3
2135	20	4
2136	-13	41
2137	-46	26
2138	8	-22
2139	-7	33
2140	-1	1
2141	0	-4
2142	18	-12
2143	-11	13
2144	10	-28
2145	-41	-29
2146	-1	17
2147	-26	-2
2148	32	-18
2149	-13	-13
2150	-9	1
2151	4	28
2152	21	-25
2153	-16	24
2154	-26	8
2155	-9	3
2156	-3	-5
2157	-14	-2
2158	24	2
2159	19	7
2160	8	10
2161	11	11
2162	19	-7
2163	12	20
2164	-10	-16
2165	7	-9
2166	-1	9
2167	22	2
2168	-27	-1
2169	-10	10
2170	12	-6
2171	7	-13
2172	21	-25
2173	16	-4
2174	10	-28
2175	-1	-1
2176	27	-31
2177	6	6
2178	2	4
2179	-1	-1
2180	5	-13
2181	-18	6
2182	14	12
2183	9	-3
2184	-6	4
2185	19	3
2186	25	-9
2187	-8	16
2188	-14	-4
2189	29	-11
2190	-13	-3
2191	4	-8
2192	-5	-23
2193	20	-8
2194	-4	-22
2195	11	-29
2196	17	-13
2197	8	-8
2198	-16	14
2199	-3	5
2200	12	-2
2201	3	-1
2202	-3	-17
2203	6	38
2204	-16	6
2205	-15	17
2206	7	1
2207	10	-6
2208	15	1
2209	0	-4
2210	-12	-6
2211	-1	3
2212	1	7
2213	-16	-8
2214	-16	14
2215	-7	21
2216	14	16
2217	5	-3
2218	-1	-3
2219	-4	20
2220	6	12
2221	-33	11
2222	9	7
2223	-8	8
2224	1	-9
2225	-12	-8
2226	-8	30
2227	-7	1
2228	-13	1
2229	-4	24
2230	24	-14
2231	-1	3
2232	10	0
2233	-21	19
2234	5	11
2235	-56	4
2236	2	-24
2237	-27	37
2238	-5	21
2239	16	-16
2240	15	13
2241	8	-12
2242	12	2
2243	-21	3
2244	-21	-3
2245	-14	-6
2246	-2	-4
2247	-21	-5
2248	6	-4
2249	-7	-23
2250	23	-19
2251	12	0
2252	-12	-10
2253	-31	29
2254	-5	-7
2255	26	-34
2256	-31	3
2257	8	20
2258	16	-10
2259	9	-19
2260	-7	11
2261	14	-6
2262	-6	-20
2263	17	-7
2264	10	-20
2265	3	-13
2266	21	11
2267	-12	-4
2268	28	-2
2269	-9	-1
2270	-15	-5
2271	34	-2
2272	21	-21
2273	-20	24
2274	4	10
2275	17	-15
2276	-23	15
2277	6	2
2278	6	-16
2279	9	-11
2280	-4	6
2281	5	1
2282	27	-19
2283	14	6
2284	2	12
2285	-19	1
2286	-9	5
2287	-4	-16
2288	-3	11
2289	-18	-10
2290	-18	16
2291	17	-31
2292	-15	19
2293	0	4
2294	4	6
2295	-11	-11
2296	-2	-24
2297	1	-23
2298	-25	21
2299	8	-8
2300	-20	2
2301	1	5
2302	-9	21
2303	-22	2
2304	0	2
2305	-19	5
2306	9	-17
2307	-24	24
2308	2	0
2309	13	-7
2310	1	15
2311	-2	6
2312	-9	-43
2313	-6	-6
2314	-20	22
2315	45	-3
2316	-29	29
2317	16	-20
2318	30	-8
2319	-7	17
2320	-12	-6
2321	3	3
2322	23	-3
2323	-4	-16
2324	6	-12
2325	11	-13
2326	-21	29
2327	6	-2
2328	13	7
2329	18	-6
2330	4	-2
2331	3	15
2332	-15	-21
2333	16	-16
2334	18	-24
2335	11	3
2336	0	-10
2337	-13	23
2338	11	13
2339	8	-4
2340	6	-12
2341	15	-5
2342	23	-3
2343	26	-6
2344	27	-15
2345	12	-20
2346	-18	24
2347	13	-43
2348	-5	17
2349	-2	-10
2350	-20	-22
2351	13	-7
2352	2	-8
2353	-5	-5
2354	-17	-11
2355	-10	26
2356	28	-2
2357	11	15
2358	19	-7
2359	16	-28
2360	7	5
2361	6	2
2362	-12	-14
2363	-3	-3
2364	-13	13
2365	12	20
2366	-6	0
2367	13	-35
2368	-20	10
2369	-9	7
2370	7	-11
2371	16	4
2372	-16	-10
2373	-15	9
2374	5	-25
2375	-12	20
2376	-13	-15
2377	0	-20
2378	30	-12
2379	-19	21
2380	-3	-13
2381	4	-16
2382	2	20
2383	-5	-1
2384	18	8
2385	-17	11
2386	-17	-7
2387	6	-6
2388	14	-8
2389	-23	33
2390	17	-13
2391	-26	18
2392	-13	9
2393	-6	10
2394	8	-14
2395	-11	13
2396	-11	7
2397	6	-14
2398	-8	10
2399	-1	-9
2400	2	16
2401	-5	27
2402	3	9
2403	-6	-10
2404	2	4
2405	17	-19
2406	-3	19
2407	-6	6
2408	-11	-9
2409	8	-8
2410	-22	12
2411	-9	27
2412	3	-15
2413	0	12
2414	-6	-4
2415	17	-3
2416	26	-28
2417	-15	25
2418	13	-5
2419	-2	-18
2420	22	-8
2421	-13	3
2422	23	1
2423	-2	-14
2424	-1	-3
2425	16	16
2426	-2	16
2427	13	-11
2428	25	15
2429	-4	-4
2430	-10	12
2431	7	19
2432	19	-11
2433	-6	-2
2434	2	-24
2435	-9	3
2436	-13	-11
2437	-24	4
2438	-4	-18
2439	-17	-9
2440	-6	-4
2441	-13	-5
2442	1	15
2443	-20	4
2444	12	6
2445	23	-41
2446	-3	7
2447	-22	22
2448	21	-13
2449	-14	-2
2450	2	-8
2451	-15	-7
2452	21	-1
2453	-8	0
2454	0	-10
2455	-11	5
2456	-10	4
2457	-11	-19
2458	27	1
2459	8	-4
2460	-8	2
2461	9	5
2462	19	-15
2463	2	14
2464	17	3
2465	-2	18
2466	14	-28
2467	33	-3
2468	-3	11
2469	-8	24
2470	12	-6
2471	29	-7
2472	8	6
2473	-25	-5
2474	9	-29
2475	-6	14
2476	-2	-8
2477	-1	7
2478	9	19
2479	-4	16
2480	5	-17
2481	-4	-4
2482	-16	10
2483	-15	21
2484	21	-17
2485	-22	2
2486	-2	-4
2487	13	-11
2488	-2	-12
2489	-1	7
2490	13	-13
2491	-4	8
2492	8	22
2493	-13	19
2494	21	-17
2495	-2	-10
2496	-19	31
2497	18	-6
2498	-2	8
2499	-11	-7
2500	11	9
2501	-2	2
2502	-6	12
2503	15	3
2504	-24	14
2505	11	27
2506	13	-13
2507	-2	-14
2508	-12	14
2509	17	-19
2510	7	5
2511	18	-18
2512	-3	-9
2513	-24	20
2514	-28	2
2515	13	17
2516	19	-27
2517	-12	0
2518	12	6
2519	27	-5
2520	34	-24
2521	3	-9
2522	-3	7
2523	0	-20
2524	14	12
2525	9	-43
2526	3	33
2527	-16	8
2528	17	-1
2529	28	-24
2530	28	-30
2531	-7	33
2532	-5	-15
2533	-4	8
2534	12	22
2535	-1	-5
2536	-4	10
2537	-27	5
2538	-17	13
2539	14	2
2540	4	-22
2541	-1	23
2542	-11	15
2543	38	-18
2544	-1	-23
2545	28	8
2546	8	14
2547	-29	-17
2548	-11	11
2549	8	-16
2550	-16	-10
2551	17	5
2552	12	14
2553	23	7
2554	-3	-5
2555	18	2
2556	8	-18
2557	-19	9
2558	-5	9
2559	-22	10
2560	-18	6
2561	-11	-5
2562	1	5
2563	-26	20
2564	8	12
2565	-3	15
2566	17	-11
2567	-12	26
2568	21	-27
2569	-10	8
2570	4	0
2571	15	-7
2572	-3	-15
2573	8	-10
2574	-6	6
2575	-1	9
2576	4	28
2577	9	-5
2578	-19	13
2579	-4	2
2580	2	-14
2581	-19	-1
2582	-19	17
2583	34	-20
2584	-15	9
2585	8	22
2586	-10	-2
2587	-5	-11
2588	-11	37
2589	-10	-20
2590	12	-32
2591	-21	-7
2592	-40	12
2593	9	-13
2594	9	-23
2595	-8	26
2596	-6	-2
2597	9	11
2598	1	-27
2599	14	-12
2600	23	-17
2601	-6	-20
2602	-8	-4
2603	-19	7
2604	15	23
2605	-4	-2
2606	-10	-10
2607	-27	-13
2608	-8	16
2609	-13	-11
2610	-1	7
2611	4	2
2612	18	-18
2613	11	1
2614	-13	59
2615	-10	-4
2616	29	-15
2617	10	4
2618	4	0
2619	7	5
2620	-11	-27
2621	4	18
2622	-2	-6
2623	3	17
2624	34	6
2625	15	-3
2626	-5	-17
2627	-6	-12
2628	-6	-2
2629	5	-21
2630	-3	5
2631	-6	24
2632	33	-47
2633	-20	-6
2634	-14	2
2635	35	-35
2636	19	11
2637	32	6
2638	6	-6
2639	9	15
2640	18	-38
2641	5	3
2642	-7	5
2643	-30	0
2644	-2	18
2645	7	17
2646	-5	-1
2647	-6	8
2648	-1	19
2649	16	6
2650	14	-2
2651	17	-17
2652	-11	5
2653	24	-14
2654	-6	10
2655	15	-19
2656	-22	-10
2657	9	-1
2658	21	-15
2659	-2	-16
2660	18	2
2661	-9	1
2662	7	11
2663	-10	-8
2664	1	-27
2665	-10	24
2666	-16	20
2667	11	9
2668	3	-5
2669	-14	-16
2670	-20	16
2671	1	-33
2672	-16	-4
2673	41	-13
2674	1	-7
2675	8	26
2676	-16	-28
2677	15	-7
2678	-1	11
2679	-4	-14
2680	-11	-7
2681	-4	-6
2682	10	-30
2683	3	-31
2684	-17	3
2685	-8	6
2686	-6	6
2687	21	-1
2688	17	-7
2689	-2	-8
2690	-6	-18
2691	-23	-5
2692	-11	45
2693	16	10
2694	24	-16
2695	-11	19
2696	-4	0
2697	15	-15
2698	-11	21
2699	14	-8
2700	-2	18
2701	35	-3
2702	25	5
2703	-12	10
2704	-7	17
2705	-24	22
2706	-44	28
2707	1	27
2708	-31	21
2709	6	24
2710	10	-22
2711	-19	31
2712	2	-10
2713	-17	-3
2714	-11	17
2715	28	-18
2716	24	16
2717	-9	-7
2718	9	-3
2719	2	-12
2720	-15	1
2721	8	26
2722	20	8
2723	-3	-1
2724	-27	9
2725	-14	-16
2726	-6	6
2727	-7	3
2728	8	-8
2729	5	-13
2730	-1	-13
2731	-22	8
2732	10	-10
2733	-15	11
2734	19	-17
2735	8	22
2736	-1	3
2737	-12	-10
2738	-4	0
2739	-1	-19
2740	11	-9
2741	-10	-16
2742	-10	-2
2743	-1	-7
2744	4	-8
2745	-1	-11
2746	-3	-23
2747	-6	20
2748	14	-22
2749	27	17
2750	-3	5
2751	12	-14
2752	-9	-9
2753	-6	0
2754	-2	-10
2755	-1	9
2756	5	25
2757	-2	-16
2758	-6	10
2759	-15	3
2760	-2	-2
2761	11	-35
2762	9	1
2763	0	-10
2764	-26	10
2765	5	-21
2766	23	15
2767	0	-2
2768	-19	9
2769	-22	16
2770	-2	-2
2771	-3	19
2772	-1	-5
2773	-6	-48
2774	2	-18
2775	-17	25
2776	2	-10
2777	-23	-5
2778	15	-17
2779	12	22
2780	22	2
2781	-1	33
2782	5	-15
2783	-28	10
2784	-3	1
2785	-6	-20
2786	10	-2
2787	13	-5
2788	-21	23
2789	-2	8
2790	-2	-2
2791	-25	9
2792	-8	16
2793	15	33
2794	-27	-3
2795	6	-28
2796	8	0
2797	1	-5
2798	-21	-1
2799	14	-24
2800	-3	9
2801	8	-2
2802	4	4
2803	-7	-1
2804	3	-5
2805	4	14
2806	12	-12
2807	7	-11
2808	-10	14
2809	-13	25
2810	21	9
2811	8	-26
2812	6	-6
2813	-35	15
2814	-17	-29
2815	-20	-14
2816	0	24
2817	7	5
2818	-5	23
2819	20	-14
2820	0	4
2821	-19	15
2822	-23	29
2823	8	-2
2824	-5	7
2825	-8	6
2826	2	-30
2827	13	-21
2828	5	-11
2829	-12	6
2830	2	-22
2831	-1	13
2832	4	-8
2833	-23	15
2834	1	5
2835	-12	6
2836	-20	-8
2837	-25	-11
2838	-5	-5
2839	4	-22
2840	-3	-19
2841	-16	6
2842	14	-10
2843	-13	29
2844	-9	-1
2845	4	-6
2846	-6	6
2847	9	7
2848	36	-4
2849	5	-5
2850	-19	1
2851	0	14
2852	-16	8
2853	23	-3
2854	7	-25
2855	-16	2
2856	-9	15
2857	14	0
2858	40	-20
2859	5	-1
2860	5	-19
2861	-2	24
2862	4	-4
2863	-29	-15
2864	10	2
2865	37	-17
2866	13	-11
2867	6	12
2868	18	14
2869	-21	33
2870	-1	-1
2871	-10	36
2872	-5	-21
2873	-4	2
2874	-2	-10
2875	-7	19
2876	-3	25
2877	0	18
2878	2	2
2879	-1	9
2880	6	2
2881	11	9
2882	-5	-9
2883	-26	16
2884	0	12
2885	-21	9
2886	7	-17
2887	8	-10
2888	-3	1
2889	-4	14
2890	-6	-18
2891	19	1
2892	5	-15
2893	14	-32
2894	-36	-4
2895	-1	-7
2896	0	-20
2897	-5	-27
2898	-1	-1
2899	-12	14
2900	-22	34
2901	-21	9
2902	15	-17
2903	10	-12
2904	-3	-15
2905	18	-8
2906	-20	28
2907	7	5
2908	5	5
2909	12	-2
2910	-22	18
2911	23	-11
2912	-4	-12
2913	-5	-11
2914	11	-5
2915	8	6
2916	10	-10
2917	23	-3
2918	11	-5
2919	6	4
2920	11	7
2921	4	-2
2922	-10	26
2923	-7	-25
2924	7	7
2925	34	0
2926	4	-32
2927	-7	7
2928	12	16
2929	5	-17
2930	21	13
2931	-16	26
2932	-50	42
2933	-3	15
2934	5	9
2935	6	-12
2936	33	-23
2937	-4	-2
2938	-2	18
2939	-1	-7
2940	17	-7
2941	14	-8
2942	4	4
2943	7	-3
2944	11	-9
2945	8	-10
2946	4	-4
2947	15	-27
2948	-7	-19
2949	12	26
2950	4	0
2951	-11	-17
2952	-2	-14
2953	13	-9
2954	7	-9
2955	8	-6
2956	6	2
2957	-1	-15
2958	9	-27
2959	-12	-6
2960	-19	-11
2961	-20	26
2962	4	-20
2963	13	-9
2964	-21	7
2965	0	2
2966	0	-32
2967	-1	-23
2968	46	14
2969	7	-23
2970	5	-19
2971	-12	10
2972	6	2
2973	17	7
2974	11	-21
2975	-20	-6
2976	-31	9
2977	16	-22
2978	4	-8
2979	1	-13
2980	-13	7
2981	0	-10
2982	16	-4
2983	27	29
2984	8	12
2985	17	-5
2986	23	7
2987	-6	-20
2988	20	-4
2989	-1	5
2990	-3	5
2991	-14	-4
2992	-15	25
2993	-18	4
2994	18	18
2995	9	-13
2996	7	-1
2997	-6	-8
2998	22	10
2999	-13	-15
3000	-10	-6
3001	13	11
3002	-13	23
3003	24	2
3004	6	-22
3005	-17	-3
3006	25	-7
3007	-16	14
3008	15	-13
3009	-6	4
3010	10	-18
3011	15	-27
3012	19	3
3013	28	-14
3014	4	16
3015	-9	29
3016	-14	18
3017	-13	-3
3018	1	-15
3019	24	-18
3020	4	-16
3021	-1	29
3022	1	-15
3023	2	-24
3024	-5	7
3025	0	6
3026	-4	-12
3027	-1	-19
3028	7	-5
3029	-6	-16
3030	-22	-18
3031	-21	21
3032	-20	28
3033	-9	-35
3034	17	21
3035	14	-12
3036	14	-18
3037	-5	-15
3038	5	5
3039	36	14
3040	7	19
3041	-4	6
3042	0	12
3043	7	13
3044	-1	-5
3045	2	4
3046	22	-18
3047	-21	13
3048	-26	34
3049	9	-9
3050	7	3
3051	32	-6
3052	20	-8
3053	-15	23
3054	3	-5
3055	38	-12
3056	-3	-3
3057	16	26
3058	4	8
3059	-3	7
3060	-15	5
3061	26	-24
3062	-6	6
3063	25	3
3064	-6	18
3065	19	17
3066	-7	-3
3067	-12	-22
3068	12	8
3069	-17	25
3070	-11	25
3071	-22	-16
3072	-28	58
3073	1	-19
3074	5	-13
3075	-8	16
3076	-18	-24
3077	-15	1
3078	-39	-25
3079	2	2
3080	-9	9
3081	-6	-42
3082	-16	10
3083	-11	-3
3084	19	-15
3085	-24	8
3086	6	-16
3087	-3	-11
3088	-20	22
3089	-9	-5
3090	-9	-11
3091	-4	-24
3092	26	-4
3093	11	-1
3094	19	-3
3095	-18	6
3096	29	11
3097	38	-22
3098	0	-22
3099	7	-21
3100	-11	11
3101	-24	20
3102	-2	-4
3103	31	-33
3104	-12	2
3105	23	-21
3106	-17	-3
3107	8	0
3108	6	-20
3109	15	-13
3110	35	21
3111	18	-18
3112	-21	25
3113	4	-4
3114	2	16
3115	-11	1
3116	15	-11
3117	-6	26
3118	16	-22
3119	5	-11
3120	-2	4
3121	3	-5
3122	-5	5
3123	26	-22
3124	8	34
3125	27	-9
3126	-29	21
3127	16	0
3128	-13	1
3129	-2	-6
3130	-4	22
3131	-3	9
3132	7	1
3133	-12	-12
3134	-2	16
3135	17	21
3136	4	2
3137	-5	3
3138	3	-3
3139	12	-12
3140	12	-14
3141	-7	-15
3142	-7	7
3143	8	-12
3144	-9	5
3145	8	4
3146	10	-12
3147	1	13
3148	21	-13
3149	0	12
3150	6	-28
3151	7	15
3152	26	-16
3153	-9	11
3154	-21	-15
3155	-10	14
3156	-2	-16
3157	17	1
3158	-31	7
3159	2	-30
3160	3	9
3161	-6	-6
3162	24	6
3163	-7	-27
3164	13	-33
3165	-26	-6
3166	28	2
3167	-17	3
3168	-2	8
3169	27	-25
3170	3	17
3171	-22	14
3172	-10	12
3173	-15	-7
3174	1	7
3175	6	-6
3176	29	-37
3177	4	-24
3178	18	4
3179	-17	11
3180	3	13
3181	12	4
3182	6	8
3183	-11	-15
3184	-14	0
3185	17	-3
3186	-23	23
3187	14	-18
3188	10	-16
3189	15	-5
3190	-13	-19
3191	30	-6
3192	-9	-23
3193	8	4
3194	-2	-24
3195	9	1
3196	13	15
3197	0	28
3198	6	-4
3199	19	-17
3200	-7	-1
3201	12	-20
3202	40	-10
3203	-11	1
3204	9	-1
3205	2	-14
3206	-18	-8
3207	17	1
3208	8	-10
3209	-27	25
3210	-21	17
3211	-26	-10
3212	10	-8
3213	1	13
3214	-13	-3
3215	-8	12
3216	-21	5
3217	24	8
3218	-16	-26
3219	27	-21
3220	-9	-11
3221	-6	-10
3222	-18	-4
3223	-17	7
3224	-8	-6
3225	-9	-13
3226	-7	-1
3227	18	22
3228	6	-28
3229	-9	-1
3230	1	-1
3231	-4	16
3232	-1	17
3233	32	-12
3234	20	-18
3235	-17	15
3236	-9	-19
3237	6	-10
3238	-14	-4
3239	-5	-21
3240	-2	4
3241	1	5
3242	-21	9
3243	-12	20
3244	-32	18
3245	5	5
3246	-5	9
3247	-10	-2
3248	31	-7
3249	-2	-18
3250	10	-8
3251	-25	-1
3252	-9	17
3253	12	-4
3254	12	30
3255	-1	3
3256	-4	10
3257	-3	5
3258	7	1
3259	-22	18
3260	-2	-20
3261	1	17
3262	-13	-7
3263	-8	-4
3264	-17	9
3265	-4	28
3266	-12	18
3267	15	-25
3268	1	15
3269	-4	8
3270	0	-2
3271	9	1
3272	10	0
3273	5	-3
3274	23	-15
3275	12	-4
3276	2	-36
3277	-25	-13
3278	9	-5
3279	-8	-8
3280	3	-35
3281	2	-18
3282	-10	-16
3283	-17	-1
3284	9	11
3285	6	-6
3286	2	-8
3287	-7	-19
3288	-36	10
3289	-7	-3
3290	-17	-11
3291	26	-6
3292	-16	-2
3293	31	-21
3294	-15	3
3295	14	10
3296	-9	17
3297	-6	10
3298	22	-12
3299	-1	-25
3300	1	3
3301	2	-6
3302	10	12
3303	17	5
3304	2	20
3305	27	-1
3306	5	-37
3307	-8	-12
3308	2	36
3309	-11	33
3310	7	-15
3311	-12	36
3312	13	19
3313	-2	-2
3314	-14	16
3315	-11	1
3316	15	-23
3317	38	2
3318	34	8
3319	27	-1
3320	-26	12
3321	5	-7
3322	7	13
3323	-12	-4
3324	-10	16
3325	-1	-9
3326	5	11
3327	-4	-4
3328	-2	-12
3329	-13	-1
3330	-1	-35
3331	-10	30
3332	2	-4
3333	13	5
3334	21	27
3335	2	-14
3336	-19	43
3337	-4	-4
3338	-26	-4
3339	35	-17
3340	7	17
3341	8	4
3342	34	-16
3343	-31	13
3344	-4	18
3345	-1	31
3346	19	-3
3347	-20	4
3348	0	30
3349	17	-23
3350	-27	19
3351	-4	0
3352	-7	-1
3353	-2	-14
3354	0	18
3355	15	19
3356	-21	9
3357	2	-10
3358	-8	-10
3359	-23	25
3360	-12	22
3361	7	-1
3362	-1	25
3363	-28	8
3364	-4	-10
3365	5	5
3366	1	7
3367	-4	-12
3368	-25	21
3369	-20	28
3370	6	12
3371	17	-19
3372	-27	-5
3373	28	-20
3374	6	16
3375	3	19
3376	-4	-14
3377	17	-7
3378	-3	-1
3379	40	-16
3380	8	-14
3381	19	-25
3382	-9	-23
3383	-8	0
3384	13	-41
3385	4	-12
3386	10	-8
3387	-13	-5
3388	39	13
3389	8	4
3390	-30	0
3391	-27	5
3392	0	-2
3393	-9	-1
3394	-13	5
3395	8	-8
3396	-2	-12
3397	-5	-21
3398	-9	-27
3399	-14	6
3400	-21	-11
3401	0	32
3402	-14	0
3403	-23	33
3404	11	-27
3405	10	-14
3406	8	2
3407	9	-3
3408	16	2
3409	-19	29
3410	17	11
3411	-8	4
3412	-2	-4
3413	-23	29
3414	17	-13
3415	-26	42
3416	33	-1
3417	12	-4
3418	14	12
3419	-1	35
3420	17	-5
3421	6	-14
3422	24	6
3423	3	-1
3424	20	-30
3425	1	-15
3426	-11	7
3427	8	-16
3428	-2	-8
3429	-23	45
3430	13	15
3431	-18	6
3432	-5	9
3433	-2	10
3434	4	22
3435	-39	29
3436	15	9
3437	-12	-4
3438	-18	8
3439	5	-7
3440	2	0
3441	-15	13
3442	-7	-9
3443	-22	10
3444	16	22
3445	-19	33
3446	9	-5
3447	8	-28
3448	15	-3
3449	-4	-4
3450	22	-4
3451	9	-27
3452	7	-11
3453	14	-10
3454	-16	-22
3455	-3	-19
3456	-13	-19
3457	6	2
3458	-14	28
3459	3	3
3460	9	27
3461	18	-2
3462	22	-4
3463	-3	9
3464	10	-8
3465	-21	-1
3466	13	11
3467	0	8
3468	-10	12
3469	-15	-19
3470	7	-23
3471	-12	-8
3472	31	25
3473	-4	4
3474	-16	-2
3475	15	-17
3476	-11	11
3477	16	4
3478	-24	-2
3479	5	-11
3480	-4	-6
3481	15	7
3482	17	-21
3483	2	10
3484	24	10
3485	5	25
3486	7	9
3487	2	18
3488	11	-11
3489	12	0
3490	-16	2
3491	15	15
3492	-11	-5
3493	4	-12
3494	-8	-22
3495	-11	13
3496	26	-12
3497	9	17
3498	-17	49
3499	8	12
3500	18	0
3501	19	23
3502	-3	15
3503	8	-4
3504	-19	-5
3505	-4	-8
3506	12	-2
3507	13	-15
3508	11	17
3509	-24	20
3510	36	10
3511	-13	-5
3512	-14	0
3513	-1	-9
3514	1	-21
3515	-12	-4
3516	-2	-44
3517	5	-11
3518	23	-19
3519	4	-32
3520	7	13
3521	-4	0
3522	16	-6
3523	7	3
3524	27	-3
3525	-2	-18
3526	-26	0
3527	-5	-17
3528	6	-12
3529	-3	-19
3530	-9	9
3531	-4	20
3532	12	22
3533	13	17
3534	-17	-7
3535	-2	30
3536	25	-21
3537	0	-4
3538	-4	14
3539	-15	1
3540	29	-1
3541	10	-2
3542	-10	-12
3543	-15	13
3544	14	-16
3545	7	-17
3546	25	3
3547	4	-8
3548	-4	-10
3549	-1	-1
3550	21	-21
3551	-22	2
3552	-3	-9
3553	16	-24
3554	8	-2
3555	21	13
3556	-11	-1
3557	6	-10
3558	-14	-4
3559	13	-7
3560	-28	2
3561	9	-7
3562	-5	-11
3563	-2	30
3564	-18	4
3565	-19	5
3566	-1	-3
3567	-20	-8
3568	1	3
3569	2	38
3570	6	-8
3571	-3	5
3572	-3	-21
3573	12	-4
3574	0	-6
3575	21	-3
3576	-2	-4
3577	-7	-11
3578	-17	-11
3579	-4	4
3580	-12	30
3581	17	-15
3582	-13	-7
3583	2	-6
3584	-4	12
3585	-9	5
3586	-9	-25
3587	-8	-14
3588	-28	16
3589	-19	23
3590	-31	9
3591	-32	10
3592	3	-1
3593	-20	-6
3594	-18	18
3595	9	-21
3596	5	-19
3597	8	-38
3598	10	14
3599	15	1
3600	20	-16
3601	-7	-1
3602	25	-15
3603	-16	-2
3604	16	-4
3605	-37	25
3606	3	31
3607	-16	2
3608	21	-27
3609	-8	30
3610	-22	22
3611	-13	1
3612	3	11
3613	16	-2
3614	6	6
3615	-7	3
3616	-16	4
3617	-11	23
3618	-23	5
3619	-20	2
3620	-32	12
3621	-5	13
3622	3	35
3623	12	22
3624	7	-13
3625	2	16
3626	-12	0
3627	17	-21
3628	25	-11
